,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,K_Means,Churn
4281,7.0,0,2,29.0,3,1,4.0,4.0,2,3,1,2.0,0,14.0,1.0,2.0,8.0,186.46,1,0
4282,20.0,1,0,21.0,2,0,4.0,4.0,3,3,1,11.0,1,19.0,3.5,5.0,4.0,174.63,0,1
4283,25.0,1,0,13.0,2,1,3.0,4.0,4,2,2,9.0,0,15.0,3.5,6.0,14.5,272.32625,0,0
4284,1.0,1,2,13.0,2,1,4.0,5.5,2,2,1,6.0,1,19.0,1.0,6.0,8.0,186.72,1,1
4285,1.0,1,0,13.0,4,0,3.0,5.0,3,3,1,3.0,0,20.0,3.0,5.0,4.0,148.68,1,0
4286,21.0,1,0,30.0,1,0,4.0,4.0,0,0,1,3.0,0,13.0,3.5,6.0,3.0,228.12,0,1
4287,1.0,1,2,29.0,3,1,3.0,4.0,3,2,2,3.0,1,20.0,2.0,2.0,1.0,141.75,1,1
4288,1.0,1,0,9.0,0,1,4.0,4.0,3,0,1,2.0,0,15.0,3.0,3.0,2.0,150.23,1,0
4289,23.0,1,0,27.0,1,0,4.0,4.0,2,4,1,3.0,0,15.0,3.5,6.0,12.0,190.67,0,0
4290,17.0,0,0,35.0,1,0,4.0,2.0,3,2,2,6.0,0,13.0,1.0,2.0,3.0,172.39,3,0
4291,24.0,0,2,19.0,3,0,4.0,4.0,0,0,2,6.0,0,12.0,2.0,3.0,3.0,217.08,2,0
4292,1.0,1,2,27.0,2,0,4.0,5.5,2,2,1,5.0,1,12.0,1.0,3.0,3.0,170.59,1,1
4293,15.0,1,2,16.0,2,1,4.0,4.0,0,2,1,5.0,1,14.0,1.0,2.0,8.0,206.89,2,0
4294,1.0,1,1,32.0,2,0,4.0,4.0,3,2,1,3.0,0,24.0,3.0,6.0,8.0,154.42,0,0
4295,10.0,1,0,13.0,1,1,3.0,4.0,2,3,1,8.0,0,21.0,1.0,2.0,2.0,174.41,1,0
4296,15.0,0,0,15.0,2,1,3.0,5.5,0,0,2,4.0,0,16.0,2.0,2.0,4.0,231.5,2,1
4297,13.0,1,2,11.0,2,0,3.0,5.0,2,2,1,6.0,0,15.0,3.5,6.0,10.0,184.02,0,0
4298,1.0,1,2,35.0,2,1,3.0,5.0,2,2,1,4.0,0,19.0,2.0,3.0,3.0,211.39,1,0
4299,4.0,1,1,16.0,4,1,3.0,4.0,2,0,1,2.0,1,20.0,3.5,5.0,8.0,188.47,0,0
4300,1.0,1,0,16.0,1,0,3.0,4.0,3,4,2,9.0,0,23.0,2.0,2.0,5.0,167.0,1,1
4301,19.0,1,0,36.0,1,1,3.0,4.0,3,0,2,7.0,0,14.0,2.0,2.0,4.0,159.52,1,0
4302,12.0,1,0,10.0,0,0,3.0,4.0,2,2,2,5.0,1,21.0,3.0,3.0,3.0,168.17,1,0
4303,4.0,1,0,25.0,2,0,4.0,4.0,3,2,2,3.0,0,15.0,2.0,2.0,5.0,151.32,1,0
4304,6.0,0,2,16.0,1,1,3.0,5.5,2,0,1,2.0,0,18.0,1.0,2.0,8.0,171.68,1,0
4305,4.0,1,0,12.0,0,0,3.0,4.0,3,4,1,7.0,0,15.0,1.0,3.0,14.5,157.04,1,0
4306,4.0,1,0,9.0,1,1,3.0,5.0,3,0,2,2.0,0,14.0,1.0,2.0,3.0,152.2,1,0
4307,15.0,0,0,17.0,2,1,4.0,5.0,1,4,1,6.0,0,15.0,3.0,6.0,8.0,272.32625,0,0
4308,15.0,1,0,16.0,2,1,4.0,4.0,3,4,1,4.0,0,22.0,1.0,2.0,5.0,147.38,1,0
4309,1.0,1,0,10.0,1,0,4.0,4.0,3,3,2,3.0,0,15.0,2.0,2.0,1.0,139.83,1,0
4310,14.0,0,0,33.0,1,0,3.0,4.0,2,3,1,3.0,0,12.0,1.0,3.0,14.0,181.05,0,0
4311,9.0,1,2,7.0,3,1,4.0,4.0,0,3,1,3.0,0,14.0,1.0,2.0,7.0,197.95,2,0
4312,27.0,1,2,13.0,3,1,3.0,4.0,2,2,1,4.0,1,21.0,1.0,5.0,6.0,148.06,2,0
4313,19.0,1,0,16.0,2,1,3.0,4.0,2,3,1,10.0,0,19.0,2.0,2.0,14.5,148.48,2,0
4314,6.0,0,2,15.0,3,0,3.0,4.0,0,0,2,3.0,0,15.0,3.0,4.0,3.0,214.98,0,0
4315,3.0,0,0,7.0,0,1,3.0,4.0,2,2,1,3.0,0,14.0,1.0,2.0,10.0,168.19,1,0
4316,25.0,1,0,14.0,1,1,3.0,5.0,2,2,1,4.0,0,18.0,2.0,2.0,1.0,186.32,2,0
4317,30.0,1,0,16.0,1,0,4.0,5.0,3,3,1,6.0,1,21.0,2.0,2.0,1.0,158.46,1,0
4318,14.0,1,2,11.0,3,1,4.0,5.0,0,0,1,9.0,0,12.0,2.0,2.0,12.0,233.55,2,0
4319,8.0,0,2,9.0,3,0,4.0,4.0,3,2,1,8.0,0,19.0,1.0,2.0,3.0,147.31,1,0
4320,1.0,1,0,26.0,1,1,4.0,4.0,3,0,1,3.0,0,25.0,3.0,3.0,3.0,148.23,1,0
4321,1.0,0,0,16.0,1,1,3.0,4.0,3,3,1,8.0,0,19.0,3.0,3.0,3.0,145.24,1,0
4322,2.0,1,0,28.0,1,1,3.0,4.0,3,0,1,3.0,0,12.0,1.0,2.0,3.0,152.13,1,0
4323,30.0,1,0,31.0,2,1,3.0,2.0,0,0,1,5.0,1,17.0,2.0,2.0,3.0,219.39,2,0
4324,1.0,0,0,10.0,1,1,4.0,5.0,3,2,1,3.0,1,16.0,1.0,2.0,2.0,150.66,1,0
4325,24.0,1,0,18.0,2,0,3.0,4.0,4,3,2,5.0,0,16.0,1.0,5.0,5.0,272.32625,2,0
4326,15.0,1,0,21.0,2,1,3.0,4.0,3,2,1,6.0,0,13.0,2.0,2.0,9.0,149.51,1,0
4327,4.0,1,2,12.0,2,0,3.0,4.0,0,0,1,4.0,0,13.0,2.0,6.0,3.0,219.19,0,0
4328,12.0,1,2,7.0,2,0,3.0,5.0,2,0,2,6.0,0,23.0,1.0,2.0,3.0,211.86,1,0
4329,6.0,1,0,13.0,2,1,3.0,4.0,3,2,2,5.0,0,21.0,1.0,2.0,5.0,155.38,1,0
4330,1.0,1,0,24.0,0,1,3.0,4.0,3,3,1,2.0,1,17.0,1.0,2.0,2.0,155.58,1,0
4331,1.0,0,2,7.0,0,0,4.0,5.5,3,4,2,2.0,0,22.0,2.0,2.0,1.0,148.25,1,1
4332,10.0,0,0,10.0,1,1,2.0,4.0,3,3,2,6.0,0,13.0,3.0,6.0,3.0,145.88,0,0
4333,4.0,0,0,16.0,1,1,4.0,4.0,2,4,1,3.0,0,12.0,3.5,6.0,11.0,155.72,0,0
4334,19.0,1,2,11.0,2,0,2.0,4.0,2,4,1,6.0,1,12.0,1.0,2.0,4.0,175.06,2,0
4335,30.0,1,0,15.0,2,0,4.0,4.0,3,4,1,6.0,1,19.0,3.0,3.0,3.0,167.57,2,0
4336,7.0,1,0,9.0,2,1,3.0,4.0,3,0,2,2.0,0,15.0,2.0,2.0,3.0,150.0,1,0
4337,1.0,1,0,9.0,2,1,3.0,5.0,3,0,2,3.0,0,23.0,2.0,2.0,1.0,136.02,1,1
4338,20.0,1,2,7.0,3,0,4.0,4.0,0,4,1,3.0,0,25.5,3.5,6.0,3.0,229.53,0,0
4339,12.0,1,0,16.0,2,0,4.0,4.0,3,0,2,3.0,0,13.0,2.0,3.0,2.0,147.88,1,0
4340,5.0,1,0,19.0,1,0,4.0,4.0,3,0,1,10.0,1,24.0,2.0,2.0,3.0,164.29,1,0
4341,8.0,1,0,34.0,1,0,4.0,4.0,3,3,2,4.0,0,16.0,1.0,2.0,3.0,148.11,1,0
4342,5.0,1,2,27.0,3,0,4.0,4.0,3,3,2,3.0,1,23.0,1.0,2.0,3.0,156.4,1,1
4343,24.0,1,0,7.0,1,1,3.0,5.0,3,2,1,4.0,0,16.0,2.0,2.0,3.0,161.9,1,0
4344,27.0,1,0,20.0,1,0,3.0,2.0,2,4,1,3.0,0,12.0,2.0,2.0,4.0,169.5,2,0
4345,7.0,1,0,21.0,1,0,4.0,4.0,3,3,1,3.0,0,14.0,2.0,2.0,7.0,152.56,1,0
4346,14.0,1,0,11.0,1,0,3.0,4.0,4,2,1,3.0,0,15.0,2.0,6.0,10.0,272.32625,0,0
4347,29.0,1,0,21.0,1,1,4.0,2.0,4,3,2,10.0,0,15.0,3.0,3.0,14.5,272.32625,2,0
4348,8.0,0,0,9.0,2,1,3.0,5.0,2,2,1,3.0,0,18.0,1.0,2.0,3.0,220.47,1,0
4349,25.0,1,0,10.0,1,0,4.0,4.0,1,3,2,5.0,0,19.0,1.0,2.0,1.0,262.34,2,0
4350,26.0,1,0,7.0,2,1,4.0,5.0,4,2,1,2.0,0,15.0,3.5,6.0,10.0,272.32625,0,0
4351,1.0,1,0,16.0,1,0,4.5,4.0,3,3,2,3.0,0,17.0,1.0,2.0,4.0,147.79,1,0
4352,1.0,1,0,30.0,2,1,3.0,5.0,2,2,1,5.0,1,14.0,2.0,2.0,2.0,184.16,1,1
4353,17.0,0,0,14.0,1,1,3.0,2.0,3,0,1,6.0,0,15.0,2.0,3.0,3.0,145.89,3,0
4354,19.0,0,0,9.0,1,1,4.0,5.0,1,0,1,11.0,0,15.0,2.0,6.0,9.0,272.32625,2,0
4355,11.0,1,0,28.0,2,1,4.0,2.0,3,4,1,3.0,1,13.0,2.0,2.0,8.0,160.64,1,0
4356,9.0,0,0,9.0,1,0,3.0,4.0,2,3,2,7.0,0,12.0,1.0,2.0,3.0,169.25,1,0
4357,16.0,0,0,28.0,1,0,3.0,4.0,2,2,1,4.0,0,17.0,1.0,2.0,3.0,177.65,1,0
4358,12.0,1,0,9.0,2,1,3.0,4.0,2,2,1,11.0,0,15.0,2.0,2.0,1.0,190.53,2,0
4359,12.0,1,0,36.0,0,1,3.0,4.0,2,0,1,5.0,0,19.0,1.0,2.0,8.0,187.61,1,0
4360,1.0,0,0,7.0,0,1,3.0,5.0,2,4,1,7.0,0,20.0,3.0,3.0,1.0,167.98,1,0
4361,23.0,0,0,25.0,2,1,4.0,4.0,2,0,1,3.0,1,16.0,1.0,2.0,8.0,193.04,2,0
4362,8.0,0,0,17.0,1,1,3.0,4.0,3,2,1,3.0,1,18.0,3.0,3.0,1.0,163.15,1,0
4363,14.0,1,0,26.0,1,1,2.0,4.0,2,0,1,10.0,1,16.0,3.5,4.0,8.0,152.41,0,0
4364,2.0,1,0,36.0,1,1,4.0,4.0,2,4,1,9.0,1,20.0,2.0,2.0,1.0,191.73,1,1
4365,1.0,1,2,34.0,3,0,3.0,4.0,0,0,1,3.0,0,23.0,1.0,2.0,10.0,201.39,1,1
4366,1.0,1,0,12.0,2,1,3.0,2.0,3,3,1,3.0,1,17.0,3.0,3.0,3.0,148.28,1,0
4367,10.0,0,0,25.0,1,0,4.0,4.0,3,0,2,3.0,0,14.0,1.0,2.0,8.0,146.53,1,0
4368,14.0,0,0,16.0,2,1,4.0,5.0,2,0,1,11.0,0,15.0,1.0,2.0,3.0,173.76,1,0
4369,20.0,1,0,7.0,1,1,4.0,4.0,0,4,1,9.0,0,17.0,1.0,2.0,3.0,218.96,2,0
4370,1.0,1,2,11.0,1,1,3.0,5.5,0,0,1,3.0,0,12.0,3.5,6.0,3.0,229.0,0,1
4371,4.0,0,0,7.0,2,1,3.0,5.0,0,2,2,3.0,0,23.0,3.5,6.0,3.0,209.74,0,0
4372,1.0,0,2,27.0,2,0,3.0,4.0,2,2,2,3.0,0,15.0,2.0,2.0,3.0,224.81,1,0
4373,25.0,1,0,15.0,2,1,3.0,5.0,0,3,1,7.0,0,17.0,3.0,2.0,8.0,249.89999999999998,2,0
4374,1.0,1,0,10.0,0,0,3.0,4.0,3,4,2,7.0,1,12.0,1.0,2.0,5.0,151.57,1,1
4375,15.0,1,2,13.0,2,0,4.0,4.0,0,0,2,5.0,1,19.0,1.0,2.0,1.0,260.91,2,0
4376,1.0,0,2,33.0,3,0,3.0,5.0,2,4,2,7.0,0,16.0,2.0,2.0,2.0,191.96,1,1
4377,1.0,1,0,7.0,0,1,3.0,4.0,3,2,2,2.0,0,15.0,1.0,2.0,6.0,145.58,1,1
4378,19.0,0,2,13.0,1,0,3.0,5.0,0,0,2,8.0,0,13.0,3.5,6.0,3.0,213.65,0,0
4379,28.0,1,2,10.0,3,0,3.0,4.0,2,4,1,4.0,0,15.0,2.0,2.0,6.0,184.4,2,0
4380,10.0,1,0,12.0,2,1,4.0,4.0,2,3,2,10.0,0,17.0,3.0,4.0,8.0,184.14,0,0
4381,7.0,1,0,11.0,1,0,3.0,5.0,3,3,1,8.0,0,22.0,1.0,2.0,2.0,151.22,1,0
4382,11.0,0,0,18.0,4,1,3.0,4.0,0,0,1,3.0,1,15.0,2.0,2.0,8.0,246.85000000000002,2,0
4383,12.0,1,2,10.0,2,1,4.0,4.0,0,2,1,2.0,0,13.0,2.0,6.0,3.0,231.08999999999997,0,0
4384,5.0,0,0,7.0,1,1,3.0,5.5,2,2,1,2.0,0,13.0,1.0,2.0,5.0,168.45,1,0
4385,30.0,1,0,10.0,2,1,4.0,5.0,3,0,1,5.0,0,18.0,1.0,2.0,1.0,146.77,1,0
4386,11.0,0,2,11.0,3,1,3.0,4.0,3,0,1,6.0,0,18.0,3.5,6.0,9.0,152.93,0,0
4387,3.0,0,2,7.0,1,0,3.0,4.0,0,0,1,3.0,0,15.0,3.5,5.0,2.0,204.18,0,0
4388,9.0,0,2,7.0,3,0,4.0,4.0,0,2,2,3.0,0,15.0,2.0,2.0,3.0,212.89,1,0
4389,1.0,1,0,25.0,1,1,3.0,5.0,3,0,2,3.0,1,14.0,1.0,2.0,2.0,148.89,1,1
4390,26.0,1,0,9.0,2,0,3.0,5.0,3,0,2,9.0,0,16.0,3.0,3.0,3.0,157.12,2,0
4391,16.0,1,0,11.0,0,1,3.0,4.0,4,0,1,3.0,0,15.0,1.0,6.0,14.5,272.32625,0,0
4392,30.0,1,1,13.0,1,1,3.0,4.0,3,2,1,10.0,0,18.0,1.0,3.0,3.0,147.67,2,0
4393,24.0,1,2,7.0,1,0,4.0,4.0,4,0,1,5.0,0,15.0,2.0,2.0,7.0,272.32625,2,0
4394,1.0,1,0,21.0,1,1,3.0,4.0,3,0,1,7.0,1,14.0,2.0,2.0,5.0,149.36,1,1
4395,17.0,1,2,23.0,3,0,4.0,4.0,1,0,1,7.0,1,23.0,1.0,2.0,10.0,272.32625,2,0
4396,1.0,1,0,9.0,2,0,3.0,4.0,3,4,1,9.0,0,21.0,2.0,2.0,8.0,152.07,1,1
4397,26.0,0,2,9.0,2,1,4.0,5.0,4,2,2,3.0,1,15.0,2.0,6.0,13.0,272.32625,0,0
4398,6.0,1,2,11.0,2,0,3.0,4.0,3,3,1,4.0,0,12.0,2.0,2.0,3.0,164.31,1,0
4399,1.0,1,0,7.0,2,1,4.0,5.0,3,2,2,2.0,1,15.0,1.0,2.0,3.0,162.3,1,1
4400,13.0,1,0,7.0,1,0,4.0,4.0,3,2,1,9.0,0,15.0,2.0,2.0,3.0,147.32,1,0
4401,6.0,0,2,33.0,3,1,4.0,4.0,2,0,1,2.0,0,19.0,3.0,3.0,3.0,169.65,1,0
4402,15.0,1,0,26.0,2,1,3.0,4.0,2,4,1,4.0,0,17.0,1.0,2.0,1.0,155.72,1,0
4403,14.0,1,0,31.0,0,1,4.0,4.0,2,0,1,3.0,0,18.0,3.0,5.0,8.0,158.19,0,0
4404,19.0,1,0,7.0,4,1,4.0,2.0,4,0,1,2.0,0,15.0,2.0,2.0,8.0,272.32625,2,0
4405,5.0,0,0,10.0,1,1,4.0,4.0,0,2,1,11.0,0,13.0,1.0,3.0,3.0,261.75,2,0
4406,7.0,1,0,12.0,2,0,4.0,5.0,3,0,1,3.0,0,14.0,1.0,2.0,3.0,154.11,1,0
4407,8.0,1,0,9.0,2,1,3.0,5.0,2,4,1,8.0,0,14.0,1.0,6.0,10.0,184.57,0,0
4408,11.0,1,0,7.0,1,0,3.0,5.0,3,4,1,4.0,0,15.0,1.0,2.0,3.0,164.2,1,0
4409,19.0,0,0,14.0,2,1,4.0,2.0,2,2,1,6.0,0,18.0,2.0,2.0,3.0,189.34,2,0
4410,1.0,0,0,17.0,1,1,4.0,4.0,0,2,1,8.0,0,12.0,1.0,2.0,3.0,225.48,1,1
4411,13.0,0,0,9.0,0,0,4.0,4.0,0,2,2,2.0,0,25.5,3.5,2.0,9.0,234.38,0,0
4412,3.0,1,0,22.0,2,1,3.0,4.0,3,0,2,3.0,0,20.0,2.0,2.0,6.0,148.4,1,0
4413,16.0,1,0,24.0,2,0,3.0,2.0,2,4,2,5.0,1,14.0,2.0,2.0,3.0,190.45,2,0
4414,3.0,1,2,27.0,3,1,3.0,4.0,2,0,1,4.0,0,15.0,2.0,2.0,3.0,194.31,1,0
4415,1.0,1,0,7.0,2,0,4.0,4.0,2,2,1,2.0,0,13.0,2.0,2.0,3.0,173.98,1,0
4416,16.0,1,0,9.0,1,0,3.0,5.0,3,4,1,2.0,1,12.0,3.5,6.0,9.0,150.93,0,0
4417,14.0,1,0,9.0,1,1,3.0,4.0,4,2,1,2.0,0,15.0,3.5,4.0,10.0,272.32625,0,0
4418,25.0,1,0,7.0,2,1,4.0,4.0,3,0,1,3.0,0,12.0,2.0,2.0,1.0,152.23,1,0
4419,1.0,0,0,36.0,1,1,4.0,5.0,3,3,2,2.0,0,12.0,1.0,2.0,5.0,159.79,1,1
4420,6.0,0,0,14.0,2,1,4.0,2.0,3,3,1,3.0,0,21.0,1.0,2.0,4.0,152.94,1,0
4421,12.0,0,2,9.0,2,1,3.0,5.0,2,0,1,5.0,0,19.0,2.0,6.0,6.0,177.49,0,0
4422,6.0,1,0,9.0,0,1,3.0,5.0,2,4,2,6.0,0,14.0,1.0,2.0,5.0,146.76,1,0
4423,20.0,1,2,9.0,0,0,4.0,5.5,1,3,1,5.0,1,15.0,3.5,6.0,8.0,272.32625,0,0
4424,1.0,1,0,9.0,2,1,4.0,4.0,3,2,2,4.0,0,12.0,1.0,2.0,1.0,159.85,1,1
4425,3.0,1,2,9.0,1,1,4.0,5.0,2,3,1,4.0,0,20.0,2.0,2.0,1.0,191.44,1,0
4426,5.0,1,0,30.0,1,1,4.0,5.0,2,0,1,2.0,0,22.0,1.0,6.0,9.0,180.82,0,0
4427,1.0,0,0,12.0,2,1,3.0,2.0,2,4,1,3.0,0,13.0,2.0,2.0,6.0,165.0,3,0
4428,19.0,1,0,27.0,1,1,4.0,4.0,1,0,1,2.0,1,15.0,3.0,2.0,11.0,259.96,2,0
4429,10.0,1,0,13.0,2,1,3.0,4.0,3,0,1,2.0,0,12.0,2.0,6.0,12.0,157.1,0,0
4430,29.0,1,0,7.0,1,1,3.0,4.0,4,4,2,2.0,1,15.0,3.5,5.0,14.0,272.32625,0,0
4431,11.0,0,0,36.0,2,1,3.0,4.0,0,3,1,3.0,1,13.0,3.5,2.0,10.0,243.49,0,1
4432,2.0,1,0,16.0,1,1,4.0,4.0,3,0,1,3.0,0,24.0,2.0,2.0,5.0,145.7,1,0
4433,11.0,1,2,13.0,1,1,4.0,4.0,2,0,1,6.0,0,15.0,2.0,2.0,2.0,190.02,1,0
4434,1.0,1,0,10.0,1,1,4.0,5.0,3,2,2,3.0,0,18.0,2.0,2.0,1.0,157.3,1,0
4435,11.0,0,0,7.0,1,0,4.0,4.0,0,0,1,4.0,1,19.0,1.0,2.0,3.0,261.03,2,0
4436,9.0,1,0,29.0,2,0,4.0,2.0,0,3,1,9.0,0,19.0,3.5,2.0,3.0,244.95999999999998,2,0
4437,12.0,1,2,14.0,1,0,3.0,2.0,2,4,1,3.0,1,25.0,3.5,6.0,8.0,181.05,0,0
4438,1.0,0,0,7.0,2,0,3.0,4.0,2,3,1,3.0,0,21.0,2.0,2.0,5.0,188.97,1,0
4439,24.0,1,0,11.0,2,1,4.0,4.0,4,3,1,5.0,0,15.0,1.0,2.0,7.0,272.32625,2,0
4440,27.0,1,0,10.0,1,1,3.0,4.0,1,2,1,5.0,1,15.0,2.0,2.0,4.0,272.32625,2,0
4441,16.0,1,2,7.0,2,1,2.0,4.0,2,2,1,3.0,0,25.5,3.5,6.0,7.0,174.07,0,0
4442,3.0,0,2,9.0,2,1,3.0,4.0,2,0,2,3.0,0,19.0,1.0,2.0,10.0,170.54,1,0
4443,29.0,1,0,27.0,0,1,3.0,4.0,2,0,1,5.0,1,20.0,1.0,2.0,9.0,179.15,2,0
4444,1.0,0,0,18.0,1,1,3.0,4.0,2,4,1,3.0,1,14.0,2.0,4.0,4.0,172.41,1,0
4445,11.0,1,0,7.0,2,0,3.0,4.0,3,0,2,3.0,0,13.0,2.0,6.0,8.0,146.15,0,0
4446,8.0,0,0,31.0,2,1,3.0,4.0,3,2,1,5.0,1,23.0,1.0,2.0,1.0,156.61,1,1
4447,12.0,1,0,30.0,2,1,3.0,4.0,2,0,1,11.0,0,15.0,1.0,2.0,3.0,182.45,2,0
4448,1.0,1,0,23.0,1,1,3.0,4.0,3,3,1,4.0,1,14.0,2.0,2.0,3.0,148.73,1,1
4449,2.0,1,0,15.0,2,0,4.0,4.0,3,0,2,3.0,0,22.0,2.0,2.0,3.0,158.1,1,0
4450,23.0,0,0,17.0,2,0,3.0,4.0,4,4,2,11.0,1,15.0,1.0,2.0,3.0,272.32625,2,0
4451,10.0,1,0,10.0,0,1,2.0,4.0,2,3,2,6.0,0,13.0,3.0,6.0,8.0,169.85,0,0
4452,5.0,0,2,12.0,3,0,3.0,4.0,3,3,1,3.0,0,12.0,1.0,3.0,3.0,152.89,1,0
4453,1.0,1,2,11.0,3,1,3.0,5.0,2,0,2,3.0,1,13.0,3.5,6.0,5.0,183.28,0,1
4454,11.0,0,0,16.0,1,1,3.0,4.0,3,0,1,3.0,1,13.0,1.0,2.0,3.0,148.26,3,0
4455,16.0,0,2,33.0,3,0,4.0,4.0,1,3,1,7.0,0,15.0,3.5,2.0,9.0,260.25,2,0
4456,1.0,1,0,10.0,2,1,3.0,4.0,3,2,2,3.0,0,14.0,2.0,2.0,1.0,139.2,1,1
4457,9.0,1,2,23.0,3,1,4.0,4.0,0,3,1,2.0,0,16.0,3.5,6.0,10.0,205.2,0,0
4458,10.0,0,0,25.0,2,1,3.0,2.0,3,0,1,6.0,0,19.0,2.0,2.0,1.0,161.88,3,0
4459,25.0,1,0,9.0,1,1,3.0,5.5,2,3,1,7.0,0,19.0,1.0,2.0,3.0,179.82,2,0
4460,15.0,1,2,9.0,2,1,3.0,4.0,1,3,2,3.0,0,20.0,1.0,2.0,5.0,272.32625,2,0
4461,1.0,1,2,17.0,1,0,4.0,5.0,3,2,2,3.0,0,13.0,1.0,2.0,1.0,137.0,1,0
4462,2.0,1,0,23.0,1,1,4.0,2.0,2,4,2,2.0,0,20.0,1.0,2.0,8.0,181.61,1,0
4463,5.0,1,2,14.0,0,1,4.0,2.0,2,0,1,6.0,0,12.0,3.5,6.0,8.0,194.29,0,0
4464,13.0,1,0,7.0,1,1,3.0,2.0,0,0,1,2.0,0,18.0,2.0,4.0,3.0,221.13,2,0
4465,10.0,0,0,31.0,2,0,3.0,4.0,2,3,1,9.0,0,16.0,2.0,2.0,9.0,181.74,2,0
4466,6.0,1,2,14.0,2,1,4.0,5.0,2,2,1,3.0,0,15.0,3.5,5.0,9.0,179.84,0,0
4467,12.0,1,0,32.0,2,0,3.0,5.0,0,3,1,5.0,0,18.0,1.0,2.0,2.0,245.61,2,0
4468,30.0,0,0,7.0,2,1,3.0,5.5,2,2,1,4.0,1,14.0,2.0,2.0,3.0,181.6,2,0
4469,5.0,1,0,12.0,0,1,3.0,4.0,3,0,1,2.0,1,13.0,2.0,2.0,4.0,173.21,1,0
4470,5.0,1,1,9.0,4,1,4.0,5.0,2,4,1,5.0,0,13.0,1.0,2.0,1.0,189.1,1,0
4471,19.0,0,0,14.0,2,1,4.0,4.0,0,4,1,3.0,0,19.0,3.0,6.0,12.0,177.1,0,0
4472,5.0,1,0,9.0,2,1,3.0,4.0,3,0,1,2.0,1,19.0,3.0,3.0,3.0,151.95,1,0
4473,7.0,0,0,12.0,2,0,4.0,4.0,0,3,1,8.0,0,12.0,3.5,2.0,9.0,243.77999999999997,2,0
4474,1.0,1,0,17.0,1,1,4.0,4.0,1,4,1,3.0,1,15.0,2.0,6.0,11.0,272.32625,0,0
4475,17.0,0,0,17.0,2,0,3.0,4.0,3,0,2,2.0,0,20.0,1.0,2.0,8.0,149.55,1,0
4476,23.0,1,0,7.0,0,0,3.0,5.0,1,2,2,9.0,1,13.0,1.0,2.0,8.0,264.64,2,0
4477,16.0,1,0,15.0,1,1,3.0,5.0,2,3,1,4.0,0,16.0,3.5,6.0,8.0,174.41,0,1
4478,1.0,1,0,12.0,2,0,3.0,4.0,3,3,2,3.0,1,13.0,1.0,2.0,3.0,149.78,1,0
4479,6.0,1,2,15.0,0,0,4.0,5.0,2,3,1,3.0,1,12.0,3.5,6.0,10.0,177.28,0,0
4480,1.0,1,2,9.0,2,1,4.0,4.0,2,2,2,3.0,1,12.0,1.0,2.0,5.0,169.78,1,0
4481,5.0,1,2,14.0,3,1,4.0,4.0,2,0,1,6.0,0,13.0,1.0,2.0,8.0,200.47,1,0
4482,6.0,1,0,9.0,1,0,4.0,2.0,2,0,2,9.0,0,17.0,1.0,2.0,8.0,175.55,1,0
4483,1.0,1,0,9.0,1,1,3.0,5.5,3,0,1,7.0,1,14.0,2.0,3.0,3.0,159.64,1,1
4484,4.0,1,0,35.0,1,0,4.0,4.0,2,0,1,3.0,0,14.0,2.0,2.0,10.0,182.75,1,0
4485,5.0,0,0,14.0,2,0,3.0,5.0,0,2,1,3.0,0,25.0,3.5,6.0,3.0,214.43,0,0
4486,13.0,0,0,14.0,1,1,3.0,5.0,4,0,1,3.0,0,15.0,3.5,6.0,4.0,272.32625,0,0
4487,3.0,1,2,10.0,1,0,3.0,4.0,2,2,1,6.0,1,19.0,2.0,2.0,1.0,177.38,1,1
4488,7.0,0,2,17.0,3,1,3.0,5.0,2,0,2,5.0,0,15.0,2.0,2.0,2.0,171.82,1,0
4489,21.0,1,0,12.0,2,1,3.0,4.0,4,2,1,6.0,0,15.0,2.0,2.0,2.0,272.32625,2,0
4490,17.0,0,0,17.0,2,0,3.0,5.0,2,2,1,3.0,0,12.0,2.0,2.0,1.0,177.57,1,0
4491,1.0,0,2,7.0,3,1,4.0,4.0,2,3,1,2.0,1,14.0,1.0,2.0,5.0,188.49,1,0
4492,28.0,0,0,27.0,2,0,3.0,4.0,2,2,2,5.0,0,13.0,1.0,2.0,4.0,173.69,2,0
4493,17.0,1,0,14.0,2,0,3.0,4.0,0,4,1,10.0,0,17.0,2.0,2.0,3.0,224.85,2,0
4494,19.0,1,0,15.0,4,1,4.0,4.0,2,0,1,11.0,0,15.0,3.5,6.0,9.0,161.97,0,0
4495,14.0,1,2,7.0,1,1,3.0,5.5,2,0,1,4.0,1,23.0,2.0,2.0,3.0,199.57,1,0
4496,1.0,1,0,15.0,4,1,4.0,5.5,3,4,1,3.0,1,12.0,1.0,2.0,8.0,146.19,1,1
4497,3.0,1,0,16.0,4,1,2.0,5.0,3,0,2,2.0,0,18.0,2.0,3.0,3.0,164.83,1,0
4498,4.0,1,2,12.0,3,0,2.0,5.0,2,2,1,3.0,0,14.0,2.0,2.0,3.0,186.18,1,0
